,phrase,movie_wikipedia_id,movie_freebase_id,movie_name,movie_release_date,box_office,runtime,languages,countries,genres,movie_imdb_id,plot,movie_release_date_decade,tf-idf,blurb_idx,blurb
2763,chimp,32175790,/m/0gxz9kj,Spooks,1930.0,,,['English Language'],[],"['Short Film', 'Comedy film', 'Animation']",tt0142867,"In a cemetery, a warlock wearing a hat, mask and coat comes out of a tombstone to explore the outside of his vicinity. Very magical, he could fly as well as pass through small openings. While travelling through the air, the warlock found a studio where actors are making auditions while others are doing rehearsals. As he entered, he saw a lady chimp weeping. The warlock approached her and asked why she was crying. Speaking unintelligibly, the chimp told him she desperately wanted to sing at the audition and possibly make it to concerts. Unfortunately, her tongue was knotted, thus she couldn't even say a simple word. Feeling sorry for the chimp as well as falling in love with her, the warlock decides to help out. To assist his love interest, the warlock placed a turn table in the chimp's skirt where she will lipsync while the record plays the song. The chimp sets foot on the audition stage and performs her act although it wasn't a smooth one. The record repeated a line so many times and even slowed down. Nevertheless, the studio staff who were watching didn't seem to mind. When the record stopped in the middle of the song, the warlock secretly came to her aid and turns the phonograph's cluster. The song continues and the chimp was ""singing"" again. She even managed to do well on the final lines, much to the delight of those in attendance. As the chimp happily gets down from the stage, the overjoyed warlock decides to congratulate her with an embrace. Much to the warlock's surprise, however, the chimp sidesteps him and walks to the other guy standing behind. That other guy is none other than Oswald the Lucky Rabbit. Feeling insulted by this, the warlock grabs the chimp and takes her to a secret room within the studio. Upon reaching his secret place, the warlock decides to play the organ of the room. As he plays, he advised the chimp not to take off his mask. Curious of why she should not, the chimp opted to do so as she tiptoed towards the warlock. As she removes the mask of her captive, the chimp was surprised to find out that the warlock's face had no skin or flesh, and is therefore a skeleton in garments. Oswald somehow managed to locate the secret room and knocks on the door loudly. Disturbed by the noise, the warlock leaves the chimp inside and decides to confront the rabbit. Seeing the warlock fly toward him, Oswald ran away as quickly as he could. On his getaway, Oswald stumbled and falls into a hole. Upon landing into the bottom floor, the rabbit was bumped by a few large lizards that passed by. Oswald then thought his troubles were over but more still await as the warlock followed him there. Instead of tormenting the rabbit, the warlock chooses to just ask a riddle. He asked ""What does the chicken say when it lays a square egg?"" Not sure of an answer, Oswald gives up and admits not having any idea. The warlock then slaps Oswald in the face, causing the rabbit to say ""Ouch!"" The warlock also discloses to Oswald that ""Ouch!"" was the answer and he elatedly disappears. From there, nobody saw the warlock again.",1930.0,0.0004679446770611,345,"...he saw a lady chimp weeping. The warlock approached her and asked why she was crying. Speaking unintelligibly, the"
2240,mummy,253833,/m/01ln7k,The Mummy,1932.0,,74.0,['English Language'],['United States of America'],"['Monster movie', 'Archaeology', 'Horror', 'Pre-Code', 'Black-and-white']",tt0023245,"An Ancient Egyptian priest called Imhotep  is revived when an archaeological expedition led by Sir Joseph Whemple  finds Imhotep's mummy. Despite the warning of his friend Dr. Muller , Sir Joseph's assistant Ralph Norton , recklessly reads aloud an ancient life-giving spell. Imhotep escapes from the archaeologists, taking the Scroll of Thoth, and prowls Cairo seeking the reincarnation of the soul of his ancient lover, Princess Ankh-es-en-amon. Ten years later, Imhotep calls upon Sir Joseph's son Frank  and Prof. Pearson , claims that his name is Ardath Bey, a modern Egyptian , and shows them where to dig to find Ankh-es-en-amon's tomb. The archaeologists find the tomb and give the mummy and the treasures to the Cairo Museum. The archaeologists thank Imhotep for giving them the information of where to find the tomb. Imhotep was once mummified alive for attempting to resurrect her, and, upon finding Helen Grosvenor , a woman bearing a striking resemblance to the Princess, he attempts to kill her, with the intention of mummifying her corpse, bringing it back to life using the ancient scroll, and making her his bride. In the end, she is saved when she remembers her past life and prays to the goddess Isis to save her. The prayer causes a ray from the statue of Isis to burst out raising its arm to point a glowing ankh at Bey. He ages and crumbles into dust. Frank then calls Helen back to the world of the living as the Scroll of Thoth burns.",1930.0,0.0004433160098474,131,"... finds Imhotep's mummy. Despite the warning of his friend Dr. Muller , Sir Joseph's assistant Ralph Norton , reckless"
2634,wellington,1199985,/m/04gqsw,Bright Eyes,1934.0,,80.0,['English Language'],['United States of America'],"['Family Drama', 'Black-and-white', 'Musical', 'Drama', 'Comedy', 'Family Film']",tt0024914,"Shirley Blake  and her mother Mary ([[Lois Wilson , a maid, live in the home of her employers, the rich and mean-spirited Smythe family, Anita , J. Wellington , and Joy . Shirley's aviator father died in an airplane crash before the film opens, and she now spends most of her time at the Glendale, California airport with her godfather, bachelor pilot James 'Loop' Merritt ([[James Dunn , and his dog Rags.Rags is played by Terry, a female Cairn Terrier, who, in 1939, would portray Toto in MGM's The Wizard of Oz. When Mary is killed in a traffic accident, the Smythes make plans to send Shirley to an orphanage. However, Uncle Ned , the cranky, wheelchair-bound patriarch of the family, is fond of little 'Bright Eyes'  and insists that she remain in the house. His relatives grudgingly comply with his wishes, although they make her feel unwelcome. A custody battle for her ensues between Loop and Uncle Ned. The impasse is resolved when Loop, his fiancee Adele , Uncle Ned, and Shirley all decide to live together.",1930.0,0.0004223022963305,148,"...family, Anita , J. Wellington , and Joy . Shirley's aviator father died in an airplane crash before the film opens, and"
2941,ivy,61186,/m/0glv6,The Big House,1930.0,,87.0,['English Language'],['United States of America'],"['Crime Fiction', 'Drama', 'Black-and-white']",tt0020686,"Kent ([[Robert Montgomery , a young law-abiding man kills someone while driving drunk, is sentenced to ten years for manslaughter. In an overcrowded prison designed for 1800 and actually holding 3000, he is placed in a cell with Butch  and Morgan , the two leaders of the inmates. Butch is alternately menacing and friendly, while Morgan tries to help out the frightened, inexperienced youngster, but Kent rebuffs his overtures. When Butch is ordered into solitary confinement for sparking a protest over the unappetizing food, he passes along his knife before being searched. It ends up in Kent's hands. Meanwhile, Morgan is notified that he is to be paroled. Out of spite, Kent hides the knife in Morgan's bed. When it is found, Morgan's parole is canceled, and he is put in solitary as well. He vows to make Kent pay for what he has done. When Morgan is let out of solitary, he escapes by switching places with a corpse. He makes his way to the bookstore run by Kent's beautiful sister, Anne . She, however, recognizes him. She manages to get his gun and starts to call the police, but then changes her mind and gives him back his pistol. Morgan  gets a job and becomes better acquainted with Anne and her family. They all like him, especially Anne. However, he is caught and sent back to prison. When Butch tells Morgan of his plan for a jailbreak on Thanksgiving, Morgan tells him that he is going straight. In return for a promise of freedom, Kent informs the warden  of the attempt, though he is not privy to the details. Despite the warning, the inmates succeed in taking over the prison, capturing many of the guards, though they are unable to force their way out. Thwarted, Butch threatens to shoot the guards one by one unless they are allowed to escape. When the warden stands firm, Butch shoots the warden's right hand man in cold blood, then tosses the dying man out for all to see. Army tanks are summoned to break down the entrance. Morgan grabs a pistol from the prisoner assigned to watch the guards. He finds Kent cowering with the guards, but spares him. Kent panics and flees before Morgan locks the guards in to save their lives. When Kent tries to open the front doors, he is killed in the crossfire. Butch is told that Morgan was the ""stoolie"" who tipped off the warden and learns that he has also put the guards beyond his murderous reach. He sets out to kill his former friend. In the ensuing gunfight, both are wounded, Butch fatally. Before he dies, he learns that Kent was the traitor, and he and Morgan reconcile. For his efforts, Morgan is given a full pardon. When he exits the prison, Anne rushes to embrace him.",1930.0,0.0003940586754199,1509,"...though he is not privy to the details. Despite the warning, the inmates succeed in taking over the prison, capturing ma"
1305,shiva,24969779,/m/09gh27x,Seetha Kalyanam,1934.0,,,['Tamil Language'],['India'],['Drama'],tt0253666,"Seetha Kalyanam is the story of Seetha's  swayamvara. Sita's father King Janaka  arranges a swayamvara for his daughter. He announces a contest and declares that whoever can wield Shiva Dhanush  will be given Seetha's hand in marriage. After several kings and princes fail to do so, Rama , the prince of Ayodhya, wields the bow and marries Sita.",1930.0,0.0003940586754199,180,...whoever can wield Shiva Dhanush  will be given Seetha's hand in marriage. After several kings and princes fail to do s
622,sherry,11604278,/m/02rl6ym,No More Ladies,1935.0,,80.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romantic drama', 'Romance Film', 'Comedy', 'Black-and-white']",tt0026787,"Marcia, , a young socialite is a firm believer that a couple should be faithful to one another, unlike her peers who do not feel so strongly. Marcia meets Jim , who agrees with her on the subject of a couple's monogamy and pursues her. Marcia, however, decides to pursue Sherry , whom Marcia sees as a challenge and proceeds to cure him of his philandering nature. Marcia and Sherry are married, yet Sherry continues as before. Marcia decides to teach her husband a lesson, by having a party, where she invites Sherry's former flames along with their mates. Marcia announces that she intends to be unfaithful to her husband, by having a fling with Jim, who still cares for Marcia. In the end, Marcia stays true to her beliefs and cannot go through as she planned. Sherry then sees how much his wife loves him and is convinced to reform his former ways.",1930.0,0.0003695145092892,271,"...decides to pursue Sherry , whom Marcia sees as a challenge and proceeds to cure him of his philandering nature. Marcia"
1730,lydia,8870565,/m/027mqmn,Achtung! - Auto-Diebe!,1930.0,,,['German Language'],['Weimar Republic'],"['Crime Fiction', 'Black-and-white']",tt0275895,"-->  *Harry Piel as Harry Palen, Auto-Verkäufer *Charly Berger *Hugo Fischer-Köppe as Franz, Chauffeur *Charles Francois *Max Gülstorff as Jakob Reuß, Inhaber einer Auto-Firma *Dary Holm as Helene, seine Gattin *Herbert Paulmüller *Lydia Potechina *Oswald Scheffel *Raimondo Van Riel as Robert Radek *Leopold von Ledebur as Eggert, Kriminalkommissär",1930.0,0.0003695145092892,232,"...Paulmüller *Lydia Potechina *Oswald Scheffel *Raimondo Van Riel as Robert Radek *Leopold von Ledebur as Eggert, "
3629,antony,6306820,/m/0g0b78,Cleopatra,1934.0,,102.0,['English Language'],['United States of America'],"['Biography', 'Costume drama', 'Epic', 'Black-and-white', 'Pre-Code', 'Drama', 'Romantic drama', 'Romance Film']",tt0024991," In 48 BC, Cleopatra vies with her brother Ptolemy for control of Egypt. Pothinos  kidnaps her and Apollodorus  and strands them in the desert. When Pithinos informs Julius Caesar that the queen has fled the country, Caesar is ready to sign an agreement with Ptolemy when Apollodorus appears, bearing a gift carpet for the Roman. When Apollodorus unrolls it, Cleopatra emerges. She soon beguiles Caesar with the prospect of the riches of not only Egypt, but also India. Later, when they are seemingly alone, she spots a sandal peeking out from underneath a curtain and thrusts a spear into the hidden Pothinos, foiling his assassination attempt. Caesar eventually returns to Rome with Cleopatra. Cassius , Casca , Brutus  and other powerful Romans become disgruntled, rightly suspecting that he intends to abolish the Roman Republic and make himself emperor, with Cleopatra as his empress . Ignoring the forebodings of Calpurnia, Cleopatra, and a soothsayer  who warns him about the Ides of March, Caesar goes to announce his intentions to the Senate. Before he can do so, he is assassinated. Cleopatra is heartbroken at the news. At first, she wants to go to him, but Apollodorus tells her that Caesar did not love her, only her power and wealth, and that Egypt needs her. They return home. Bitter rivals Marc Antony and Octavian  are named co-rulers of Rome. Antony, disdainful of women, invites Cleopatra to meet with him in Tarsus, intending to bring her back to Rome as a captive. She, however, soon bewitches him. King Herod  visits the lovers. He informs Cleopatra privately that Rome and Octavian can be appeased if Antony were to be poisoned. Herod also tells Antony the same thing. Antony laughs off his suggestion, but a reluctant Cleopatra, reminded of her duty to Egypt by Apollodorus, tests a poison on a condemned murderer . Before Antony can drink the fatal wine, however, they receive news that Octavian has declared war. Antony sends orders to his generals and legions to gather, but his close friend Enobarbus  informs him that they have all deserted out of loyalty to Rome. Enobarbus tells his comrade that he can wrest control of Rome away from Octavian by having Cleopatra killed, but Antony refuses to consider it. He fights on with the Egyptian army, but is defeated. Octavian and his soldiers besiege Antony and Cleopatra. Antony is mocked when he offers to fight them one by one. Without his knowledge, Cleopatra opens the gate and offers to cede Egypt in return for Antony's life in exile, but Octavian turns her down. Meanwhile, Antony believes that she has deserted him for his rival, and stabs himself. When Cleopatra returns, she is heartbroken to find him dying. They reconcile before he perishes. Then, with the gate breached, she kills herself with a poisonous snake.",1930.0,0.0003404069836913,1311,"...Bitter rivals Marc Antony and Octavian  are named co-rulers of Rome. Antony, disdainful of women, invites Cleopatra to "
1879,bomber,1282851,/m/04px_r,Hell's Angels,1930.0,8000000.0,129.0,['English Language'],['United States of America'],"['Airplanes and airports', 'Pre-Code', 'War film', 'Drama', 'Action', 'Combat Films']",tt0020960,"Roy ([[James Hall  and Monte Rutledge  are very different British brothers studying at Oxford together at the onset of World War I. Mild-mannered Roy is in love with and idealizes the apparently demure, but wayward, Helen . Monte, on the other hand, is a free-wheeling womanizer who can't refuse any woman's advances. A German student by the name of Karl  is best friends to both. After the outbreak of World War I, Karl is recruited into the German Air Force and the two British brothers enlist in the Royal Flying Corps ; Roy, enthusiastically, from a sense of duty and Monte doing so only to get a kiss from a girl at the recruiting station. After their training, Roy finally introduces Monte to Helen, who seduces Monte. Meanwhile, Karl is serving aboard a Zeppelin airship that is flying over London for an attack from high above the clouds. Karl is the bombardier-observer as he is lowered below the clouds in a spy basket, but because of his love for England he directs the Zeppelin over a pond on a farm and bombs that instead. Before his superiors find out, four RFC fighters are summoned, including Roy and Monte, to shoot down the Zeppelin. Unbeknownst to them, the airship commander  decides to sacrifice Karl by cutting the cable that secures his pod in order to obtain more altitude and speed to escape the English aviators. The sacrifice is in vain, as are the suicides of fellow German crewman who lighten the ship in a harrowing decision, by obediently leaping to their deaths ""for Kaiser and fatherland"". German machine gunners manage to shoot down two aircraft plus Roy and Monte's aircraft, which has a deeply unsettling effect on the latter. After his machine guns jammed on him, the last British pilot aloft steers his fighter into the dirigible, killing all aboard in a blazing fireball. Later, in France, Monte is branded a coward for faking illness to avoid combat. Under pressure to prove that he is not a coward, Monte volunteers for a dangerous mission the next morning which will attempt to destroy a vital enemy weapons depot with a captured German bomber, and allow a British brigade a better chance in their attack the next afternoon. If shot down and captured, it is likely that Monte will face a German firing squad as a spy. Roy quickly volunteers to fly the German bomber. Later that night, hours before the raid, Roy discovers Helen in a nightclub in the arms of another officer. When he tries to bring her home, she turns on him aggressively, revealing that she never loved him, that she is, in fact, not the young innocent he believed her to be. Roy is devastated and joins Monte in pursuit of other women. Later, Monte decides not to carry out the mission and stay with a pair of wild girls; however, Roy drags Monte back to the airfield. The raid on the German munitions dump is successful. However, they were spotted by a German fighter squadron. Monte defends the bomber with a machine gun until British fighters arrive, and dogfight ensues. Even though the British dominate the combat, the brothers are shot down and captured. Given the option of a firing squad or treason, Monte's cowardice prevails; he succumbs to pressure and decides to betray the British attack in order to save his life. Roy acts in order to protect thousands of British troops who would be harmed by Monte's betrayal. Roy convinces Monte that he can affect the betrayal more smoothly, and then tricks the German officer into giving him a pistol to kill Monte as a condition of the betrayal. The general  gives Roy a gun with just one bullet and has him escorted back to his cell. Roy shoots Monte, then cradles his dying brother. In an emotional scene, Monte tells Roy that he did the right thing because British soldiers' lives will be saved. The German general arrives in time to witness the scene as Monte dies. Roy says that he will tell the Germans nothing. Realizing that he has been tricked, the general has Roy executed. On returning to his office, the German hears the sounds of a massive bombardment. A British attack on the German front lines has successfully begun.",1930.0,0.0003201726737787,2079,"...a captured German bomber, and allow a British brigade a better chance in their attack the next afternoon. If shot down"
2442,flute,34529242,/m/0j24z6s,Forty Winks,1930.0,,10.0,['English Language'],['United States of America'],"['Short Film', 'Silent film', 'Animation']",tt0020899,"One evening, Felix serves as a conductor to four singing cats. Meanwhile at a house only a few yards away, a hefty man is napping on a chair but gets awakened by their act. To silence them, the man grabs and rolls out bowling ball, knocking Felix and the other cats off their feet. Felix, however, still insist to go on performing as he plays a flute and his friends dance. Awakened once more, the man takes out an ether sprayer and showers its contents onto the cats. While his friends fall into a snooze, Felix decides to have his sleep at home. Felix enters his apartment, and lies on the sofa. But before he can rest long enough, his dwarf master calls him over. Felix comes in and hears about the dwarf's complaint about an insomnia problem. To assist his master, the cat offers a glass of warm milk but to no effect. The dwarf is still unable to sleep, and therefore craves for some entertainment instead. Felix then plays a clarinet, and the toy soldiers start dancing to his music. After moving around for a few moments, one of the little soldiers fires a small cannon, piercing a picture on a wall with its projectile. The dwarf was amazed by the presentation, and asks Felix to handover the cannon. When Felix gives it and suddenly turns around, the hostile dwarf aims the small weapon at him and fires. Felix was struck at the back and frightenedly flees the apartment. Out in the streets, Felix looks for suitable resting places. He then climbs up a telephone pole, and lies down on a set of pants hanging on one of the lines. Because the lines are brittle, the one holding the pants momentarily snaps, and Felix plummets back to the pavement. Felix wanders further in the neighborhood until he sees a small house on the other side of a fence. He enters it, only to be chased out by the dog inside. Still wanting to take room, the cat stood on the house's roof and blows into the stack, pushing the dog outside. Felix re-enters the house through the stack and immediately closes the door, locking the canine out. The heart-broken dog starts weeping so much that the area is soon flooded by its tears. As a result, the little house starts to float away. Riding on the floating house overtime, Felix finds himself landing on the Dark Continent. After being chase by a hippo, the cat suddenly runs into a mountain lion. Thus the two felines started pummeling each other with punches. Following a number of exchanges, Felix became the only one throwing and landing blows. The little cat then slams the mountain lion repeatedly until the latter turns into a pillow. Felix lies down on his new found pillow and finally goes to sleep.",1930.0,0.0002955440065649,345,"...as he plays a flute and his friends dance. Awakened once more, the man takes out an ether sprayer and showers its "
2528,sweden,2839084,/m/025sgy6,The Match King,1932.0,,79.0,['English Language'],['United States of America'],"['Biographical film', 'Drama', 'Black-and-white', 'Biopic [feature]']",,"Though a lowly Chicago street cleaner, Swedish immigrant Paul Kroll  is ambitious and unscrupulous. When a fellow employee is fired , Kroll convinces his foreman ([[John Wray  to keep him on the payroll  so they can split his salary. Soon there are eight ""phantom"" workers, and Kroll and his partner have amassed $460. However, Kroll has been romancing his partner's wife, Babe , behind his back. Meanwhile, he has also been lying to the people of his hometown, telling them what a successful businessman he has become. As a result, when the local match factory is in trouble, his uncle begs him to return and save it. Kroll gets Babe to withdraw the money he has stolen, deceiving her into thinking they are running away together, then leaves her behind as he sails away to Sweden. Back home, he cons the local bank into giving him a loan to buy a second match factory so he can merge them. Only his friend Erik Borg  knows the truth about Kroll's ""success"", so Kroll recruits him as his all-too-trusting second in command in his expanding business. Eventually, Kroll owns all of the match factories in Sweden. However, his ambitions do not stop there. Using information he obtains from beautiful, well-placed women he has charmed, he gains official match monopolies in first Poland, then Germany and other countries by offering loans to cash-strapped governments and bribes to corrupt officials. One day, while dining with Ilse Wagner , one of his conquests, he is dazzled by the beauty of star actress Marta Molnar . Despite her initial rebuffs, he goes to great lengths to win her heart, even hiring a celebrated ""gypsy violinist"" to serenade her. So enamored is he that he dangerously neglects his business, financed by an ever-growing series of loans. However, he reluctantly returns his attention to his company. One of his agents discovers an eccentric recluse named Christian Hobe  has invented an everlasting match, so Kroll has him locked away as a madman. When the stock market crashes, Kroll can no longer obtain a bank loan. In desperation, he buys $50 million in fake Italian bonds from forger Scarlatti , whom he then dumps in the middle of a lake to drown. With the bonds as collateral, he obtains a $40 million loan from an American bank. Then he thinks of retiring. He asks Marta to marry him, only to discover that, in his frequent absences, she has fallen in love with Trino, the gypsy violinist. Much worse, his forgeries are detected, and his American loan is canceled. Kroll shoots himself on the balcony and his body tumbles into the gutter, where he started.",1930.0,0.0002709153393512,775,"...he sails away to Sweden. Back home, he cons the local bank into giving him a loan to buy a second match factory so he"
386,montana,2134118,/m/06pbpl,Danger Lights,1930.0,,74.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Black-and-white']",tt0020806,"Louis Wolheim plays the boss of the railroad yard in Miles City, Montana. The film opens with a landslide across the tracks in Montana, and a repair crew is dispatched to clear the tracks. Several hobos are lounging nearby and are put to work helping the repair crew. One of the hobos, played by Robert Armstrong, is discovered to have been a former railroad engineer who lost his job due to insubordination. He is given a new job for the railroad by the yard boss, but quickly falls in love with the boss's fiancée, played by Jean Arthur. Jealousy grows between the two over the affections of Arthur with both of them attempting to win her in marriage. Things come to a head during a fight in the railroad yard between the two, during which Wolheim is hit by a train and injured. To save his life, Armstrong must transport him in record time to Chicago for surgery.",1930.0,0.0002709153393512,65,"...in Miles City, Montana. The film opens with a landslide across the tracks in Montana, and a repair crew is dispatch"
1157,scroll,253833,/m/01ln7k,The Mummy,1932.0,,74.0,['English Language'],['United States of America'],"['Monster movie', 'Archaeology', 'Horror', 'Pre-Code', 'Black-and-white']",tt0023245,"An Ancient Egyptian priest called Imhotep  is revived when an archaeological expedition led by Sir Joseph Whemple  finds Imhotep's mummy. Despite the warning of his friend Dr. Muller , Sir Joseph's assistant Ralph Norton , recklessly reads aloud an ancient life-giving spell. Imhotep escapes from the archaeologists, taking the Scroll of Thoth, and prowls Cairo seeking the reincarnation of the soul of his ancient lover, Princess Ankh-es-en-amon. Ten years later, Imhotep calls upon Sir Joseph's son Frank  and Prof. Pearson , claims that his name is Ardath Bey, a modern Egyptian , and shows them where to dig to find Ankh-es-en-amon's tomb. The archaeologists find the tomb and give the mummy and the treasures to the Cairo Museum. The archaeologists thank Imhotep for giving them the information of where to find the tomb. Imhotep was once mummified alive for attempting to resurrect her, and, upon finding Helen Grosvenor , a woman bearing a striking resemblance to the Princess, he attempts to kill her, with the intention of mummifying her corpse, bringing it back to life using the ancient scroll, and making her his bride. In the end, she is saved when she remembers her past life and prays to the goddess Isis to save her. The prayer causes a ray from the statue of Isis to burst out raising its arm to point a glowing ankh at Bey. He ages and crumbles into dust. Frank then calls Helen back to the world of the living as the Scroll of Thoth burns.",1930.0,0.0002462866721374,1098,"...using the ancient scroll, and making her his bride. In the end, she is saved when she remembers her past life and pray"
1176,superman,11250635,/m/02r52hc,The Mechanical Monsters,1941.0,,,['English Language'],['United States of America'],"['Science Fiction', 'Adventure', 'Animation', 'Short Film', 'Fantasy', 'Family Film', 'Action']",tt0033888," The story starts as one of the robots flies into a scientist's secret lair and unloads a pile of cash into a vault. The robot is controlled completely from the scientists command center, and we see that he is one of many robots similar to him, lined up along the walls of the lair. Next, we see the front page of the Daily Planet, reporting the ""mechanical monsters"" robbery right alongside an announcement for the display of 50&nbsp;million dollars of the world's rarest gems at the local museum.  Later, as Lois and Clark are covering the museum's exhibit for the Planet, a robot lands in the street outside. The police pelt it with machine gun fire as it marches towards the museum, but the bullets bounce harmlessly off. Museum visitors, including Clark and Lois, flee as the monster marches towards the jewels and begins loading them into an opening in its back. While Clark phones the Planet from the nearest phone booth, Lois climbs into the monster's back, just as the monster leaves the museum and takes off into the sky. Clark emerges from the booth, notices Lois gone, and says, ""This is a job for Superman!"" He goes back into the phone booth and changes his clothes, emerging in his classic red-and-blue costume. Flying high above the city, Superman spots the robot and uses his X-ray vision to see Lois inside with the jewels.  He lands on it and struggles to open the door in its back, only to have the scientist maneuver the robot upside down and throw him off into a power line, tangling him in the wires. As the robot is upside down, the door flies open and all the jewels fall out, with Lois surviving only by hanging for dear life until the robot flips back over. As Superman struggles to free himself from the wires, the robot arrives at the lair, but instead of jewels, the scientist finds Lois in its payload. Infuriated, he demands that she tell him where the jewels are. The next time we see her, she is bound and gagged on a platform held over a pot of boiling metal in part of what appears to be an industrial foundry. The scientist pulls a lever which starts some machinery gradually lowering her closer and closer to the liquid. Meanwhile, Superman frees himself from the power lines and knocks down the door to the scientist's lair, only to meet the army of robots . Under the scientist's control, the robots emit fire from nozzles positioned on the lower part of their heads, encircle Superman, and pound him with their fists. Initially, the robots seem to have the upper hand, beating Superman to the ground, but Superman defeats them, sending the scientist running. When Superman catches up with him, he is holding a knife to the rope holding Lois' platform above the molten metal, and threatens to cut it if he takes another step. Superman makes a move, the rope is cut, and Superman speeds across the room to catch Lois just in time, landing on a ledge below the pot of molten metal and the scientist. The scientist then pulls a lever to dump the hot liquid on them, but Superman shields Lois with his cape, then grabs the scientist and flies from the lair to take him and Lois back to the city. The film ends with a shot of the next issue of the Planet, describing the latest adventure -- Superman stopped the mechanical monsters, the scientist was arrested and the jewels are recovered. In the office, Clark says ""That's a wonderful story, Lois."" She replies, ""Thanks Clark, but I owe it all to Superman."" Clark smiles.",1940.0,0.0019974112940772,1110,"...""This is a job for Superman!"" He goes back into the phone booth and changes his clothes, emerging in his classic red-an"
141,foghorn,6835148,/m/0grqzr,Walky Talky Hawky,1946.0,,,['English Language'],['United States of America'],"['Family Film', 'Comedy']",tt0039093,"Henery Hawk discusses his cravings with his father, who then tells him ""Your mother and I are outcasts, hated and hunted because of what we are: Chicken hawks."" Ashamed, he explains that Henery is also a chicken hawk and as such must feed on chickens. More enthusiastic than his father, Henery Hawk sets out to find a chicken, however, as he tries to fly, he falls from the tree and tells the audience ""Someday I gotta learn to fly."" Meanwhile, in a barnyard, the Barnyard Dawg deliberately throws a bucket of water on an unsuspecting Foghorn Leghorn, who is done filing his nails, muttering to himself while thinking of the Dawg ""EVERYDAY IS THE SAME THING!"". Just as the Dawg goes to sleep, Foghorn deliberately spanks the Dawg with a paddle, angering the Dawg into chasing Foghorn, only the Dawg gets choked by the leash and falls. The Dawg now angrily barks at Foghorn, who then deliberately slaps the Dawg, yelling ""Ah, SHUT UP!"" and walks away. Henery meets Foghorn, who, seeing the hawk as a potential pawn against the Dawg, tells Henery he is a horse and that the Dawg is a chicken and Henery Hawk goes up to the Dawg and deliberately bites the Dawg in the tail, causing the Dawg to wake up from his nap in pain and Henery warns the Dawg ""Are you gonna come quietly or do I have to muss ya up?!"", but the Dawg chases Henery, but gets choked on the leash again and falls again while Foghorn whacks the Dawg in the head like he's playing Croquet with croquet mallet and runs with the Dawg angrily barking again, only with a headache. Henery is still running, but Foghorn tells Henery not to give up and Henery literally carries the Dog house with the Dawg in it like a train while the Dawg investigates with a Mirror, sees Henery and lifts up his house and gives chase but is choked and falls again and Foghorn deliberately puts a knight's Helmet on the Dawg and whacks the Dawg in the side of the head many times causing the Dawg's head to literally shake inside. Foghorn tells Henery that the Dawg is a ""foxy chicken"" and they have to ""outsmart him"" and Foghorn whispers the plan into Henery's ear. Henery lures the Dawg out of his house by drawing a doorbell and presses it and plays a piano while the Dawg dances to the music and the Dawg gets whacked and trips over various objects while walking clumsily and landing on a rollerskate. When the Dawg surrenders and asks Henery what he is looking for, Henery tells the Dawg ""You're a chicken, I'm a chicken hawk, and I'm gonna eat chicken!"", the Dawg realizes he's been the victim of Foghorn's prank and points out ""I'm NO chicken! THAT'S a chicken!"" and Foghorn accuses the Dawg, ""Don't you, I say don't you call ME a chicken, YOU chicken!"" Henery realizes he's been tricked and he releases the Dawg on Foghorn which starts a brawl between the two of them, only this time, Foghorn is now running while the angry Dawg is now on the warpath against Foghorn. When the brawl takes them into a barn, an ACTUAL horse forcibly ejects them, clunking their heads together in the process. The two foes, shaking hands to prove solidarity, re-enter to double-team the horse. Finally, Henery captures Foghorn, the Dawg, and the horse, mimicking Foghorn and telling the camera that ""One of these things, I SAY, ONE OF THESE THINGS, has GOT to be a chicken!"" as the cartoon irises out.",1940.0,0.0011460885721263,535,"...on an unsuspecting Foghorn Leghorn, who is done filing his nails, muttering to himself while thinking of the Dawg ""EVER"
